"Probe_Set_ID"	"Transcript_ID_Array_Design_.x"	"Variance_Residual.x"	"SumVariance.x"	"SampleVariance.x"	"RSquare.x"	"F_T3_co2.x"	"F_T3_dev.x"	"F_T3_co2_dev.x"	"PrF_T3_co2.x"	"PrF_T3_dev.x"	"PrF_T3_co2_dev.x"	"Lsmean_co2_A.x"	"Lsmean_co2_E.x"	"Lsmean_dev_expanding.x"	"Lsmean_dev_fullexpand.x"	"Lsmean_dev_primordia.x"	"LinearLsmean_A_expanding.x"	"linearLsmean_A_fullexpand.x"	"linearLsmean_A_primordia.x"	"linearLsmean_E_expanding.x"	"linearLsmean_E_fullexpand.x"	"linearLsmean_E_primordia.x"	"percentage_A_PvX.x"	"percentage_A_PvE.x"	"percentage_A_EvX.x"	"percentage_E_PvX.x"	"percentage_E_PvE.x"	"percentage_E_EvX.x"	"neglog10pvalue_A_expanding_E_expanding.x"	"neglog10pvalue_A_fullexpand_E_fullexpand.x"	"neglog10pvalue_A_primordia_E_primordia.x"	"Cluster.x"	"Transcript_ID_Array_Design_.y"	"Variance_Residual.y"	"SumVariance.y"	"SampleVariance.y"	"RSquare.y"	"F_T3_co2.y"	"F_T3_dev.y"	"F_T3_co2_dev.y"	"PrF_T3_co2.y"	"PrF_T3_dev.y"	"PrF_T3_co2_dev.y"	"Lsmean_co2_A.y"	"Lsmean_co2_E.y"	"Lsmean_dev_expanding.y"	"Lsmean_dev_fullexpand.y"	"Lsmean_dev_primordia.y"	"LinearLsmean_A_expanding.y"	"linearLsmean_A_fullexpand.y"	"linearLsmean_A_primordia.y"	"linearLsmean_E_expanding.y"	"linearLsmean_E_fullexpand.y"	"linearLsmean_E_primordia.y"	"percentage_A_PvX.y"	"percentage_A_PvE.y"	"percentage_A_EvX.y"	"percentage_E_PvX.y"	"percentage_E_PvE.y"	"percentage_E_EvX.y"	"neglog10pvalue_A_expanding_E_expanding.y"	"neglog10pvalue_A_fullexpand_E_fullexpand.y"	"neglog10pvalue_A_primordia_E_primordia.y"	"Cluster.y"	"percentchangeco2_fullexpand.x"	"percentchangeco2_fullexpand.y"
"257137_at"	"At3g28860"	0.040609	0.040609	0.108855	0.715764	8.03278	11.0456	4.40153	0.012	0.001	0.03	1.159112	0.91333	1.081136	0.779602	1.247925	2.154116	2.113614	2.446174	2.077972	1.394253	2.305887	-11.9394	-13.5951	-1.88021	-9.88407	-39.5351	-32.9032	0.121237	3.179554	0.253178	5	"At3g28860"	0.040609	0.040609	0.108855	0.715764	8.03278	11.0456	4.40153	0.012	0.001	0.03	1.159112	0.91333	1.081136	0.779602	1.247925	2.154116	2.113614	2.446174	2.077972	1.394253	2.305887	-11.9394	-13.5951	-1.88021	-9.88407	-39.5351	-32.9032	0.121237	3.179554	0.253178	5	-34.0346439794589	-34.0346439794589
"257145_at"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"At3g27320"	0.02336	0.02336	0.057694	0.69151	0.00959	13.2871	4.62856	0.9232	4e-04	0.0259	-0.79084	-0.7844	-0.69214	-0.65314	-1.01758	0.575465	0.696951	0.481484	0.665689	0.580191	0.50673	19.519	44.75067	21.11101	31.36947	14.49702	-12.8435	0.952216	1.580097	0.296832	4	NA	-16.7529711557914
"257151_at"	"At3g27200"	0.106345	0.106345	0.358419	0.773938	7.13393	18.5602	4.93077	0.0167	9.999e-05	0.0215	-0.49247	-0.8673	-0.04924	-0.94354	-1.04688	1.045688	0.72204	0.475653	0.893215	0.374428	0.492525	119.8429	51.79981	-30.9508	81.35418	-23.9779	-58.0809	0.391754	3.085246	0.080867	5	"At3g27200"	0.106345	0.106345	0.358419	0.773938	7.13393	18.5602	4.93077	0.0167	9.999e-05	0.0215	-0.49247	-0.8673	-0.04924	-0.94354	-1.04688	1.045688	0.72204	0.475653	0.893215	0.374428	0.492525	119.8429	51.79981	-30.9508	81.35418	-23.9779	-58.0809	0.391754	3.085246	0.080867	5	-48.1430391668052	-48.1430391668052
"257157_at"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"At3g24350"	0.008174	0.008174	0.034381	0.818864	1.53081	29.774	5.62133	0.2338	9.999e-05	0.0142	0.226305	0.274441	0.128499	0.165344	0.457275	1.073904	1.047016	1.423819	1.112753	1.20114	1.323892	-24.5758	-26.4642	-2.50373	-15.9483	-9.27205	7.943023	0.303375	2.161593	0.92059	7	NA	14.7203099093042
"257171_at"	"At3g23760"	0.021704	0.021704	0.038419	0.569576	11.6252	1.11919	3.70061	0.0036	0.3508	0.0478	1.145874	0.929715	1.107829	0.99762	1.007935	2.34802	2.293241	2.012221	1.978233	1.738511	2.009839	16.68798	13.96565	-2.33301	-1.57259	-13.5	-12.118	1.247576	2.83569	0.005633	1	"At3g23760"	0.021704	0.021704	0.038419	0.569576	11.6252	1.11919	3.70061	0.0036	0.3508	0.0478	1.145874	0.929715	1.107829	0.99762	1.007935	2.34802	2.293241	2.012221	1.978233	1.738511	2.009839	16.68798	13.96565	-2.33301	-1.57259	-13.5	-12.118	1.247576	2.83569	0.005633	1	-24.1897820595393	-24.1897820595393
"257206_at"	"At3g16530"	0.161604	0.161604	3.862259	0.968121	20.1049	232.078	0.72473	4e-04	9.999e-05	0.4997	1.160034	1.93571	1.789795	3.583801	-0.72998	2.605998	8.491739	0.50425	4.587646	16.93039	0.720879	416.8071	1584.035	225.8536	536.3957	2248.574	269.043	1.613327	2.530075	1.053134	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	99.3748277001919	NA
"257216_at"	"At3g14990"	0.057398	0.057398	2.778314	0.98426	17.567	491.066	0.11273	7e-04	9.999e-05	0.8941	0.778659	1.210775	1.785238	2.371399	-1.17249	3.001351	4.507992	0.373164	3.958251	5.939383	0.527466	704.299	1108.047	50.19877	650.4277	1026.022	50.05069	1.235798	1.494302	2.023804	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	31.7522968097548	NA
"257238_at"	"At3g17430"	0.008773	0.008773	0.064346	0.896122	11.7511	62.5893	0.74587	0.0035	9.999e-05	0.4901	-0.05028	-0.18845	-0.29517	-0.25433	0.191406	0.866709	0.888214	1.170044	0.766337	0.791329	1.114387	-25.9251	-24.0871	2.481252	-31.2324	-28.9897	3.261324	1.47164	1.639592	0.516893	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.9078442807702	NA
"257264_at"	"At3g22060"	0.205833	0.205833	1.174044	0.866423	12.146	44.1688	1.00854	0.0031	9.999e-05	0.3868	-2.02219	-1.34177	-0.61174	-1.55865	-2.87555	0.576116	0.236241	0.109627	0.743343	0.487799	0.169368	425.5252	115.4958	-58.9942	338.8932	188.0122	-34.3776	0.474045	2.308897	1.166661	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	106.483633238938	NA
"257272_at"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"At3g28130"	0.069398	0.069398	0.135578	0.610006	2.41881	3.68296	7.11125	0.1394	0.0483	0.0062	0.12873	-0.04758	-0.15226	0.041443	0.232544	0.846798	1.341823	1.150215	0.956197	0.789324	1.200124	-26.3792	16.65838	58.45838	-20.3252	-34.2298	-17.4517	0.369512	3.086153	0.127002	1	NA	-41.1752518774831
"257277_at"	"At3g14470"	0.16295	0.16295	0.667761	0.814077	4.89085	31.5553	1.11406	0.0419	9.999e-05	0.3524	-2.74093	-2.35676	-2.03263	-2.11469	-3.49921	0.205719	0.186534	0.08723	0.290373	0.285808	0.089661	135.837	113.8427	-9.32605	223.8554	218.7643	-1.57205	0.821342	1.331724	0.050028	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	53.2203244448733	NA
"257294_at"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"At3g15570"	0.046075	0.046075	0.524934	0.933125	0.00042	107.864	3.75385	0.984	9.999e-05	0.0461	0.813544	0.81543	1.267985	1.291321	-0.11584	2.281178	2.756835	0.863244	2.5424	2.172911	0.986554	164.2565	219.3576	20.85138	157.7051	120.2526	-14.5331	0.414114	1.420836	0.652564	4	NA	-21.1809556973849
"257313_at"	"At3g26520"	0.011013	0.011013	0.032397	0.740989	18.458	11.2561	2.2005	6e-04	9e-04	0.1431	4.065253	3.871229	4.112061	3.94928	3.843384	18.47314	17.17422	14.78672	16.187	13.89397	13.93399	24.93061	16.14628	-7.03136	16.16915	-0.28724	-14.1659	1.38858	3.096372	0.576536	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-19.0998484938472	NA
"257315_at"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"At3g30775"	0.055994	0.055994	0.908797	0.953057	0.14059	158.198	4.20172	0.7126	9.999e-05	0.0341	0.628296	0.666477	0.190511	-0.11371	1.865356	1.049234	1.049677	3.353354	1.241157	0.81374	3.95892	-68.7109	-68.6977	0.042291	-68.6491	-79.4454	-34.437	0.642581	1.364061	0.765572	7	NA	-22.4771048617813
"257334_at"	"orf111d"	0.028325	0.028325	0.098274	0.780396	6.26454	24.0452	1.14635	0.0235	9.999e-05	0.3426	-1.03832	-0.85704	-1.08797	-0.60724	-1.14783	0.444046	0.588449	0.441746	0.498367	0.732317	0.461071	0.520517	33.20978	32.51999	8.089022	58.82962	46.94334	0.613977	1.759084	0.214066	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.4486777953569	NA
"257339_s_at"	"mitochondria.1"	0.05792	0.05792	0.142516	0.690354	6.97561	8.44323	6.16701	0.0178	0.0031	0.0103	-0.38679	-0.11325	-0.53979	-0.00714	-0.20313	0.595676	0.805312	0.932651	0.79433	1.229521	0.809072	-36.1309	-13.6535	35.19296	-1.82211	51.96678	54.78718	1.29525	2.608276	0.609612	3	"mitochondria.1"	0.05792	0.05792	0.142516	0.690354	6.97561	8.44323	6.16701	0.0178	0.0031	0.0103	-0.38679	-0.11325	-0.53979	-0.00714	-0.20313	0.595676	0.805312	0.932651	0.79433	1.229521	0.809072	-36.1309	-13.6535	35.19296	-1.82211	51.96678	54.78718	1.29525	2.608276	0.609612	3	52.6763540093777	52.6763540093777
"257374_at"	"At2g43280"	0.006774	0.006774	0.105669	0.951159	9.50608	149.008	2.11371	0.0071	9.999e-05	0.1533	-0.66427	-0.77346	-0.96525	-0.89386	-0.29749	0.535742	0.573212	0.818157	0.489673	0.505275	0.809207	-34.5185	-29.9387	6.994008	-39.4873	-37.5592	3.186197	1.145802	2.187395	0.103151	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.8519849549556	NA
"257406_at"	"At1g27060"	0.016309	0.016309	0.118493	0.895136	7.30231	60.7992	3.16532	0.0157	9.999e-05	0.0695	-2.13166	-1.98315	-2.1591	-1.66364	-2.34949	0.222323	0.28075	0.190377	0.22548	0.354872	0.202233	16.78055	47.47087	26.28034	11.49508	75.47676	57.38521	0.071728	2.751253	0.45741	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.4014247551202	NA
"257510_at"	"At1g55360"	0.011618	0.011618	0.105721	0.916274	6.53928	82.771	1.15883	0.0211	9.999e-05	0.3388	1.82605	1.707438	1.830811	1.391663	2.077759	3.635881	2.82771	4.335538	3.480552	2.434611	4.11048	-16.1377	-34.7783	-22.2277	-15.3249	-40.7707	-30.051	0.314727	1.92126	0.48416	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-13.9016730852881	NA
"257516_at"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"At1g69040"	0.045047	0.045047	0.215599	0.840809	2.99255	34.7541	5.56197	0.1029	9.999e-05	0.0147	1.133721	0.975722	1.238688	0.544495	1.380981	2.3081	1.781546	2.569216	2.412738	1.194046	2.640178	-10.1632	-30.658	-22.8133	-8.61457	-54.774	-50.5107	0.14455	2.84591	0.098686	5	NA	-32.9769761768711
"257547_at"	"At3g13000"	0.062977	0.062977	0.108838	0.559139	7.85489	3.85198	2.36945	0.0128	0.0431	0.1255	-0.62528	-0.92795	-0.96688	-0.77155	-0.59143	0.574429	0.711004	0.667121	0.455666	0.482623	0.660266	-13.8943	6.578025	23.77586	-30.9875	-26.9047	5.91596	0.911992	2.207905	0.02958	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-32.1209163380234	NA
"257587_at"	"At1g56310"	0.013037	0.013037	0.027639	0.640623	4.61829	6.6179	4.61728	0.0473	0.008	0.0261	-1.2588	-1.36439	-1.28898	-1.42523	-1.22058	0.402168	0.414128	0.438172	0.416437	0.334804	0.420236	-8.21693	-5.48731	2.973992	-0.90391	-20.3294	-19.6026	0.224034	2.802955	0.331659	5	"At1g56310"	0.013037	0.013037	0.027639	0.640623	4.61829	6.6179	4.61728	0.0473	0.008	0.0261	-1.2588	-1.36439	-1.28898	-1.42523	-1.22058	0.402168	0.414128	0.438172	0.416437	0.334804	0.420236	-8.21693	-5.48731	2.973992	-0.90391	-20.3294	-19.6026	0.224034	2.802955	0.331659	5	-19.1544643202102	-19.1544643202102
"257596_at"	"At3g24760"	0.022921	0.022921	0.347549	0.949752	4.88719	142.168	5.44873	0.042	9.999e-05	0.0157	0.680216	0.536187	0.828695	1.112366	-0.11646	1.671578	2.400452	1.025362	1.887109	1.947234	0.829872	63.02328	134.1078	43.60391	127.3978	134.6428	3.186054	0.754201	1.90921	1.936854	4	"At3g24760"	0.022921	0.022921	0.347549	0.949752	4.88719	142.168	5.44873	0.042	9.999e-05	0.0157	0.680216	0.536187	0.828695	1.112366	-0.11646	1.671578	2.400452	1.025362	1.887109	1.947234	0.829872	63.02328	134.1078	43.60391	127.3978	134.6428	3.186054	0.754201	1.90921	1.936854	4	-18.880527500654	-18.880527500654
"257602_at"	"At3g13800"	0.022848	0.022848	0.036963	0.529046	5.90628	4.03235	1.82938	0.0272	0.0382	0.1925	-0.50994	-0.66802	-0.46623	-0.60272	-0.698	0.755776	0.734987	0.623456	0.693285	0.589993	0.609475	21.22355	17.88907	-2.75068	13.75106	-3.19657	-14.8989	0.484059	2.04089	0.117198	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-19.727423750352	NA
"257611_at"	"At3g26580"	0.023008	0.023008	0.909939	0.980735	7.18158	400.482	2.85689	0.0164	9.999e-05	0.0869	2.52592	2.350993	2.890381	3.225647	1.199341	7.697212	10.67842	2.324301	7.142484	8.194569	2.26873	231.1624	359.4249	38.73098	214.823	261.1963	14.72995	0.401779	2.584265	0.125505	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-23.2604729913227	NA
"257615_at"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"At3g26510"	0.047242	0.047242	1.208456	0.970215	0.00715	255.465	5.08477	0.9337	9.999e-05	0.0195	0.589261	0.597168	0.970133	1.596985	-0.78748	1.714359	3.429395	0.579211	2.238602	2.668476	0.579504	195.9819	492.0808	100.0395	286.2963	360.476	19.20279	1.342042	1.499993	0.001629	4	NA	-22.1881410569503
"257621_at"	"At3g20410"	0.007143	0.007143	0.021646	0.74859	27.0382	9.52021	0.79053	9.999e-05	0.0019	0.4705	-0.47207	-0.28296	-0.36466	-0.2923	-0.47559	0.722425	0.754007	0.687871	0.834943	0.884387	0.751904	5.023341	9.614602	4.371658	11.04389	17.61972	5.921833	2.095328	2.849502	1.325181	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.2916166560788	NA
"257641_s_at"	"At3g25760"	0.100741	0.100741	0.867206	0.911492	6.92442	76.8023	1.42525	0.0181	9.999e-05	0.2694	3.184611	3.544027	3.906982	3.979797	2.206177	14.90228	13.0121	3.876058	15.10029	19.13064	5.493646	284.47	235.7045	-12.6838	174.8682	248.2321	26.69056	0.025795	1.606075	1.403543	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	47.0219257460364	NA
"257651_at"	"At3g16850"	0.013452	0.013452	1.19744	0.991441	13.0102	907.37	10.6113	0.0024	9.999e-05	0.0012	1.20284	1.022814	1.586344	2.05426	-0.30212	2.89232	4.882838	0.863681	3.117657	3.532773	0.761639	234.883	465.3522	68.82084	309.335	363.838	13.31501	0.568835	4.47784	1.378062	4	"At3g16850"	0.013452	0.013452	1.19744	0.991441	13.0102	907.37	10.6113	0.0024	9.999e-05	0.0012	1.20284	1.022814	1.586344	2.05426	-0.30212	2.89232	4.882838	0.863681	3.117657	3.532773	0.761639	234.883	465.3522	68.82084	309.335	363.838	13.31501	0.568835	4.47784	1.378062	4	-27.6491868048868	-27.6491868048868
"257654_at"	"At3g13310"	0.021041	0.021041	0.118154	0.864316	30.342	35.5627	0.02621	9.999e-05	9.999e-05	0.9742	-0.5531	-0.20926	-0.19718	-0.20343	-0.74292	0.771629	0.768304	0.534022	0.985993	0.981724	0.668588	44.49404	43.87142	-0.4309	47.47394	46.83542	-0.43297	2.059119	2.480273	2.217913	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.7780670151399	NA
"257657_at"	"At3g13235"	0.007994	0.007994	0.06344	0.903991	7.12671	67.0932	4.20991	0.0168	9.999e-05	0.034	1.117472	1.220188	1.147542	0.921082	1.437866	2.182493	1.73425	2.698446	2.248726	2.067449	2.719995	-19.1204	-35.7315	-20.5381	-17.3261	-23.9907	-8.06131	0.249571	2.995687	0.066382	7	"At3g13235"	0.007994	0.007994	0.06344	0.903991	7.12671	67.0932	4.20991	0.0168	9.999e-05	0.034	1.117472	1.220188	1.147542	0.921082	1.437866	2.182493	1.73425	2.698446	2.248726	2.067449	2.719995	-19.1204	-35.7315	-20.5381	-17.3261	-23.9907	-8.06131	0.249571	2.995687	0.066382	7	19.2128585844025	19.2128585844025
"257660_at"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"At3g13360"	0.011161	0.011161	0.120736	0.929565	0.8927	93.5727	11.8837	0.3588	9.999e-05	7e-04	0.257338	0.300293	0.368245	0.588562	-0.12036	1.176131	1.643946	0.883193	1.416608	1.375505	0.958254	33.16814	86.13676	39.77574	47.83225	43.5428	-2.90156	2.172786	2.47586	0.87041	4	NA	-16.3290643366631
"257662_at"	"At3g13320"	0.006169	0.006169	0.033926	0.861468	6.7185	44.1686	2.38866	0.0197	9.999e-05	0.1237	-0.38239	-0.29479	-0.36287	-0.14288	-0.51001	0.745779	0.858946	0.704836	0.810807	0.955011	0.699609	5.808828	21.86468	15.17439	15.89433	36.50653	17.78534	1.106005	1.850349	0.071062	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.1840558079321	NA
"257665_at"	"At3g20430"	0.020368	0.020368	0.10266	0.848838	6.2909	39.1146	2.03158	0.0233	9.999e-05	0.1636	-0.57488	-0.42084	-0.70435	-0.66559	-0.12366	0.611888	0.565312	0.874712	0.615559	0.70305	0.963128	-30.0469	-35.3716	-7.61183	-36.0875	-27.0035	14.21325	0.025993	2.178092	0.726751	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.3649524510359	NA
"257700_at"	"At3g12740"	0.021917	0.021917	0.578827	0.97115	13.0728	258.581	5.29802	0.0023	9.999e-05	0.0172	1.777818	2.008165	2.137777	2.590149	0.95105	3.728933	5.523007	1.957806	5.193798	6.565223	1.909058	90.46488	182.1018	48.11225	172.0608	243.8985	26.40504	2.944841	1.523538	0.135044	4	"At3g12740"	0.021917	0.021917	0.578827	0.97115	13.0728	258.581	5.29802	0.0023	9.999e-05	0.0172	1.777818	2.008165	2.137777	2.590149	0.95105	3.728933	5.523007	1.957806	5.193798	6.565223	1.909058	90.46488	182.1018	48.11225	172.0608	243.8985	26.40504	2.944841	1.523538	0.135044	4	18.8704450311216	18.8704450311216
"257702_at"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"At3g12670"	0.016662	0.016662	0.515871	0.975392	0.77743	312.265	4.05478	0.391	9.999e-05	0.0376	0.743069	0.792046	0.542236	0.093323	1.667114	1.542559	0.985133	3.085465	1.374729	1.155288	3.268752	-50.0056	-68.0718	-36.1365	-57.9433	-64.6566	-15.9625	0.871538	1.641768	0.425682	7	NA	17.2722870921997
"257708_at"	"At3g13330"	0.028694	0.028694	0.212642	0.897188	18.8485	52.1785	9.51193	5e-04	9.999e-05	0.0019	0.321574	0.638048	0.518473	0.892029	0.028931	1.165301	1.574248	1.063894	1.760815	2.18767	0.978409	9.531665	47.97034	35.09366	79.96708	123.5945	24.24192	3.264427	2.95287	0.484099	6	"At3g13330"	0.028694	0.028694	0.212642	0.897188	18.8485	52.1785	9.51193	5e-04	9.999e-05	0.0019	0.321574	0.638048	0.518473	0.892029	0.028931	1.165301	1.574248	1.063894	1.760815	2.18767	0.978409	9.531665	47.97034	35.09366	79.96708	123.5945	24.24192	3.264427	2.95287	0.484099	6	38.966033306061	38.966033306061
"257723_at"	"At3g18500"	0.014757	0.014757	0.982908	0.988561	5.03803	687.422	1.04335	0.0393	9.999e-05	0.375	0.13071	0.013373	0.600342	0.855164	-1.23938	1.535613	1.951357	0.437951	1.496786	1.676962	0.409632	250.6362	345.5656	27.07348	265.3978	309.3827	12.03752	0.146051	1.665297	0.555732	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-14.0617529237346	NA
"257735_at"	"At3g27400"	0.108658	0.108658	0.463706	0.821467	9.49409	19.5029	11.323	0.0072	9.999e-05	9e-04	-1.46383	-1.02675	-1.59774	-0.6347	-1.50342	0.342482	0.400957	0.346974	0.318733	1.034599	0.358553	-1.29466	15.55823	17.07394	-11.1059	188.5481	224.5975	0.151718	4.622764	0.074925	6	"At3g27400"	0.108658	0.108658	0.463706	0.821467	9.49409	19.5029	11.323	0.0072	9.999e-05	9e-04	-1.46383	-1.02675	-1.59774	-0.6347	-1.50342	0.342482	0.400957	0.346974	0.318733	1.034599	0.358553	-1.29466	15.55823	17.07394	-11.1059	188.5481	224.5975	0.151718	4.622764	0.074925	6	158.03240746514	158.03240746514
"257746_at"	"At3g29200"	0.042473	0.042473	0.159573	0.797206	11.0716	22.2392	3.87915	0.0043	9.999e-05	0.0423	0.83058	0.535482	0.777913	0.30011	0.971069	1.959354	1.478702	1.941311	1.500506	1.025188	1.97946	0.929436	-23.8297	-24.5312	-24.1962	-48.2087	-31.6772	1.442264	2.643996	0.070761	5	"At3g29200"	0.042473	0.042473	0.159573	0.797206	11.0716	22.2392	3.87915	0.0043	9.999e-05	0.0423	0.83058	0.535482	0.777913	0.30011	0.971069	1.959354	1.478702	1.941311	1.500506	1.025188	1.97946	0.929436	-23.8297	-24.5312	-24.1962	-48.2087	-31.6772	1.442264	2.643996	0.070761	5	-30.6697360252438	-30.6697360252438
"257748_at"	"At3g18710"	0.061752	0.061752	0.19865	0.763154	11.0706	19.3885	0.82611	0.0043	9.999e-05	0.4556	-1.32005	-1.67586	-1.06047	-1.89618	-1.53723	0.547348	0.319607	0.367274	0.420023	0.225824	0.323225	49.02971	-12.9787	-41.6081	29.9476	-30.1341	-46.2353	1.107599	1.937825	0.508965	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-29.3432246477705	NA
"257749_at"	"At3g18780"	0.005448	0.005448	0.207232	0.97997	23.2545	378.617	0.61116	2e-04	9.999e-05	0.5549	4.783949	4.630778	5.018636	4.997131	4.106323	33.91047	34.24397	18.00605	30.98747	29.78438	16.47534	88.32819	90.18032	0.983459	88.08398	80.78162	-3.8825	1.332694	2.855354	1.587197	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-13.0229935372563	NA
"257769_at"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"At3g23050"	0.052515	0.052515	1.25991	0.968243	4.46942	236.664	4.07141	0.0506	9.999e-05	0.0372	1.935913	1.727431	2.637777	2.503235	0.354004	5.792475	6.617086	1.461412	6.687069	4.857699	1.117787	296.3615	352.7871	14.23589	498.2419	334.5819	-27.3568	0.545893	1.848375	1.527191	4	NA	-26.5885466805177
